Date,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku Utara,Maluku,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua Barat,Papua,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
04/06/2024,10840,10710,10380,10830,8920,10000,10300,10310,10080,9450,9600,11720,9550,10640,10220,11570,10520,10700,10920,12490,12720,9630,10730,13160,12430,10870,9420,9310,10690,9640,11320,10050,9230,10670
05/06/2024,10770,10790,10360,10830,8850,10160,10220,10310,10170,9390,9510,11560,9450,10520,10090,11570,10520,10680,10880,12570,12720,9710,10570,13160,12430,10870,9480,9300,10590,9570,11340,9890,9220,10820
06/06/2024,10880,10620,10180,10790,8850,10320,10220,10340,10140,9470,9510,11720,9610,10490,10220,11570,10520,10550,10910,12580,12750,9690,10710,13210,12430,10860,9420,9310,10570,9500,11320,10040,9230,10740
07/06/2024,10880,10540,10210,10790,8850,10160,10240,10340,10220,9440,9530,11680,9470,10520,10570,11470,10520,10620,10820,12590,12750,9630,10890,13940,12430,10810,9420,9300,10650,9530,11290,10100,9210,10770
08/06/2024,10880,10660,10110,10830,8850,10160,10280,10340,10130,9450,9570,11680,9440,10520,10010,11570,10520,10560,10810,12380,12750,9630,10730,13690,12490,10730,9480,9330,10590,9590,11320,10080,9160,10720
09/06/2024,10920,10580,10200,10850,8850,10320,10280,10340,10150,9480,9530,11740,9570,10520,10180,11290,10520,10770,10810,12310,12750,9560,10680,13690,12430,10870,9480,9350,10590,9580,11280,10180,9150,10800
10/06/2024,10920,10650,10310,10850,8780,10320,10240,10340,10170,9460,9600,11700,9500,10520,10160,12120,10520,11040,10830,12710,13080,9630,10680,13550,12440,10870,9420,9350,10590,9640,11280,9940,9210,10740
11/06/2024,10970,10570,10290,10850,8830,10160,10410,10340,10130,9470,9530,11700,9630,10520,10010,12100,10520,10570,10810,12480,12820,9560,10710,13280,12490,10870,9420,9390,10590,9640,11320,10040,9190,10790
12/06/2024,10880,10570,10290,10850,9030,10160,10350,10340,10160,9400,9520,11680,9470,10520,10160,12100,10570,10280,10890,12440,12720,9560,10810,13550,12560,10860,9420,9340,10590,9570,11320,10100,9240,10700
13/06/2024,10880,10560,10290,10850,8780,10160,10270,10340,10190,9400,9550,11710,9510,10490,10180,12100,10520,10690,10900,12540,12590,9560,10860,13960,12420,10810,9420,9370,10690,9620,11320,10280,9200,10730
14/06/2024,10850,10520,10170,10810,8780,10320,10290,10370,10190,9460,9550,11470,9540,10520,10080,12120,10520,10280,10840,12770,12530,9560,10890,13210,12490,10900,9420,9350,10640,9470,11320,9820,9200,10770
15/06/2024,10860,10520,10150,10850,8780,10190,10270,10620,10170,9410,9540,11690,9540,10520,10180,11160,10520,10290,11020,12310,12540,9560,10840,13640,12490,10860,9400,9340,10750,9690,11380,10010,9190,10770
16/06/2024,10820,10560,10370,10840,8630,10320,10270,10370,10120,9370,9500,11670,9530,10570,10180,11160,10520,10380,10880,12680,12720,9560,10890,13690,12490,11060,9420,9340,10640,9610,11280,10030,9190,10780
17/06/2024,11000,10000,,12000,8570,10000,10330,,,10100,10250,,,10000,8000,,,,10000,,,9000,10490,,,9000,,9490,10000,,12000,12410,,10870
18/06/2024,11490,10000,10000,11660,8570,10000,10420,,,9810,10000,,9000,11300,,,10000,,,,13490,9000,11000,,,11000,,9650,9740,10000,12000,11150,,11470
19/06/2024,10920,10520,10230,10880,8910,10160,10190,10370,10170,9450,9440,11640,9480,10690,10160,10950,10520,10550,10830,12680,12750,9560,10770,13210,12490,10900,9480,9370,10480,9590,11420,9950,9170,10790
20/06/2024,10950,10520,10140,10880,8910,10320,10100,10330,10190,9420,9600,11640,9470,10390,10470,11160,10520,10550,10900,12440,12670,9480,10680,13280,12490,10840,9340,9300,10450,9690,11160,9980,9170,10710
21/06/2024,10970,10400,10170,10880,8910,10190,10100,10330,10190,9430,9560,11730,9500,10450,10100,11470,10380,10020,10860,12550,12670,9760,11170,13160,12490,10900,9420,9350,10460,9730,11320,9770,9140,10790
22/06/2024,10910,10450,10370,10760,9050,10320,10100,10330,10180,9410,9600,11620,9500,10450,10190,11570,10520,10350,10910,12590,12670,9640,10730,13640,12410,10840,9420,9370,10160,9740,11320,10030,9190,10750
23/06/2024,10920,10520,10230,10850,9050,10160,10100,10330,10200,9390,9530,11620,9530,10520,10190,11470,10520,10620,10910,12310,12940,9640,10860,12940,12560,10830,9420,9350,10330,9700,11360,9940,9100,10770
24/06/2024,10880,10160,10150,10850,8910,10160,10050,10330,10170,9390,9550,11600,9570,10520,10180,10950,10520,10440,10910,12480,12750,9640,10920,13550,12490,10960,9480,9340,10500,9680,11320,9940,9170,10740
25/06/2024,10880,10450,10430,10850,8910,10160,10100,10330,10180,9370,9490,11620,9580,10520,10160,10950,10570,10440,10880,12440,12670,9640,10930,13280,12490,10900,9480,9340,10450,9690,11190,10030,9140,10750
26/06/2024,10770,10450,10150,10850,8850,10160,10060,10330,10170,9440,9540,11640,9530,10460,10010,11160,10520,10340,10870,12380,12670,9640,10840,12960,12490,10900,9480,9350,10300,9630,11290,10040,9120,10760
27/06/2024,10850,10560,10070,10850,8780,10160,10050,10330,10160,9420,9530,11600,9530,10460,10520,11160,10520,10900,10930,12530,12670,9640,10730,13420,12490,11030,9340,9360,10400,9620,11240,9850,9050,10730
28/06/2024,10810,10480,10230,10850,8850,10000,10030,10330,10240,9390,9550,11660,9450,10520,10140,11160,10570,10400,10980,12590,12670,9640,10560,13160,12490,11020,9420,9360,10300,9640,11160,9940,9090,10950
29/06/2024,10770,10480,10310,10850,8850,10160,9990,10330,10180,9280,9570,11480,9570,10460,10010,11160,10520,10500,10880,12440,12600,9640,10640,13550,12490,10890,9420,9360,10400,9660,11160,9980,9040,10790
30/06/2024,10860,10450,10380,10850,8910,10190,10010,10330,10140,9360,9560,11550,9440,10490,10230,10950,10570,10500,10880,12500,12750,9640,10640,13210,12490,10910,9420,9350,10430,9520,11110,9980,9040,10700
01/07/2024,10750,10490,10060,10850,8780,10320,10030,10330,10160,9380,9540,11620,9540,10480,10150,10950,10520,10440,10880,12660,12670,9640,10710,12960,12490,10770,9340,9350,10330,9550,10990,9980,8990,10710
02/07/2024,10800,10450,10310,10850,8780,10160,10050,10370,10180,9400,9550,11640,9800,10480,10580,11160,10520,10440,10790,12480,12330,9570,10850,12960,12490,10840,9480,9350,10400,9730,10990,9980,9030,10880
03/07/2024,10830,10520,10210,10850,8780,10160,10010,10370,10160,9530,9500,11600,9510,10480,10140,11670,10520,10500,10860,12600,12670,9530,10750,13360,12490,10840,9420,9330,10300,9570,10990,9940,9030,10530
04/07/2024,10800,10450,10150,10850,8910,10160,10010,10370,10200,9410,9560,11410,9540,10440,10390,11160,10520,10440,10980,12590,12740,9640,10760,13730,12490,10840,9420,9300,10400,9680,11060,10010,9030,10650
05/07/2024,10760,10550,10250,10850,8910,10160,10130,10370,10160,9430,9530,11620,9540,10440,10440,10950,10520,10730,10930,12440,12670,9640,10600,13210,12490,10800,9420,9330,10400,9640,10960,10090,9030,10710
06/07/2024,10780,10600,9970,10810,8910,10160,10130,10370,10170,9350,9600,11640,9570,10440,9910,11160,10520,10230,10960,12480,12470,9720,10790,13730,12490,10760,9420,9300,10400,9580,10990,9950,8980,10750
07/07/2024,10740,10600,10090,10880,8910,10240,10140,10370,10110,9380,9560,11570,9620,10440,10250,10950,10520,10400,11020,12440,12730,9640,10670,13360,12490,10840,9420,9280,10570,9510,10980,9890,9030,10780
08/07/2024,10820,10640,10190,10810,8910,10320,10110,10370,10220,9380,9480,11460,9810,10440,10130,10950,10570,10640,10960,12630,12620,9530,10790,13470,12490,10760,9420,9260,10330,9510,10980,10090,9030,10820
09/07/2024,10740,10680,10320,10810,8980,10190,10160,10370,10140,9410,9540,11530,9560,10440,10130,11160,10520,10500,10900,12520,12710,9530,10810,13580,12490,10850,9480,9260,10430,9620,10980,9870,9050,10590
10/07/2024,10810,10610,10120,10810,8780,10160,10160,10370,10240,9310,9540,11530,9540,10440,10130,11160,10520,10560,10840,12440,12650,9530,10820,13730,12560,10760,9420,9310,10400,9520,10950,9810,9050,10620
11/07/2024,10770,10630,10120,10850,8780,10320,10190,10250,10170,9370,9550,11360,9530,10440,10240,11160,10570,10770,10840,12490,12620,9530,10850,13730,12490,10750,9420,9280,10220,9640,11010,9920,9050,10730
12/07/2024,10690,10720,10110,10810,8780,10320,10170,10250,10120,9420,9530,11530,9550,10440,10110,10950,10520,10770,10900,12630,12690,9490,10790,13730,12490,10760,9480,9280,10400,9620,10950,9960,9050,10640
13/07/2024,10760,10680,10210,10810,8780,10320,10170,10250,10130,9340,9550,11530,9640,10440,10130,11160,10520,10560,10950,12490,12620,9490,10870,13580,12490,10760,9540,9310,10350,9730,10950,9920,9050,10710
14/07/2024,10760,10740,10120,10810,8780,10390,10160,10250,10030,9650,9500,11500,9630,10440,10120,11160,10520,10770,10900,12540,12620,9530,10710,13310,12490,10760,9880,9250,10400,9570,10990,9960,9050,10590
15/07/2024,10730,10860,10270,10810,8910,10000,10170,10350,10020,9390,9530,11460,9500,10440,9880,10950,10520,10550,10890,12840,12750,9530,10910,13450,12490,10740,9620,9250,10330,9840,10980,10170,9030,10900
16/07/2024,10780,10730,10250,10810,8910,10320,10140,10250,10100,9360,9610,11530,9500,10440,10120,11160,10520,10440,10950,12540,12670,9530,10870,12980,12490,10740,9540,9330,10400,9740,10980,10150,9070,10800
17/07/2024,10890,10820,10030,10810,8910,10000,10130,10250,9950,9260,9540,11600,9530,10350,10180,10950,10470,10260,10940,12620,12930,9450,10680,13360,12490,10770,9480,9280,10420,9500,10800,10150,9070,10630
18/07/2024,10910,10510,10670,10810,8900,10160,10160,10250,10050,9280,9620,11650,9530,10440,10320,11160,10520,10570,10830,12440,12550,9530,10680,13450,12490,10720,9480,9280,10370,9680,11040,9890,9070,10690
19/07/2024,10810,10780,10110,10810,8910,10320,10220,10250,10030,9310,9570,11530,9570,10440,10120,11160,10520,10440,10870,12590,12550,9530,10790,13360,12490,10570,9480,9250,10440,9640,10960,9870,9050,10660
20/07/2024,10780,10780,10040,10810,8910,10000,10200,10250,10060,9270,9540,11490,9620,10440,10060,11160,10520,10280,10890,12480,12550,9450,10750,13360,12490,10640,9540,9250,10340,9640,10970,9930,9050,10820
21/07/2024,10740,10780,10120,10810,8910,10160,10200,10250,10060,9280,9570,11670,9530,10440,10060,11160,10520,10670,10950,12590,12750,9450,10740,13360,12490,10720,9700,9140,10520,9660,10960,9930,9070,10850
22/07/2024,10810,10720,10130,10810,8910,10320,10200,10250,10040,9260,9560,11530,9500,10440,10120,11160,10520,10550,10890,12550,12660,9450,10870,13360,12490,10720,9540,9280,10390,9640,10980,9890,9050,10660
23/07/2024,10800,10600,10100,10810,8910,10160,10230,10250,10050,9280,9450,11530,9500,10440,10370,10950,10520,10430,10930,12590,12590,9450,10680,13580,12490,10720,9540,9280,10460,9490,11020,9930,9010,10740
24/07/2024,10840,10530,10240,10810,8910,10160,10260,10250,10040,9310,9570,11530,9530,10610,10090,11160,10520,10500,10920,12540,12550,9490,10810,13130,12490,10830,9540,9310,10330,9520,10980,10110,9050,10890
25/07/2024,10780,10650,10210,10810,8910,10160,10450,10250,10040,9280,9470,11530,9500,10440,10120,10950,10520,10410,10980,12480,12380,9490,10770,13360,12490,10660,9540,9280,10410,9350,10860,10020,9050,10910
26/07/2024,10800,10750,10200,10810,8850,10160,10200,10250,10030,9340,9480,11670,9440,10440,10250,11160,10520,10550,10920,12570,12240,9450,10620,13580,12490,10720,9480,9310,10450,9520,10980,9930,9020,10740
27/07/2024,10790,10820,10130,10810,8850,10320,10160,10250,10050,9240,9490,11650,9720,10440,9880,10950,10520,10550,10910,12530,12010,9450,10690,13580,12490,10680,9540,9310,10380,9610,10980,9930,9020,10900
28/07/2024,10750,10940,10200,10810,8910,10160,10220,10250,10030,9290,9510,11450,9470,10470,10110,10950,10840,10340,10890,12440,12330,9450,10680,13110,12450,10660,9540,9300,10450,9480,10980,9890,9020,10830
29/07/2024,10820,10770,10240,10810,8910,10320,10090,10250,10050,9250,9550,11580,9500,10440,10110,11160,10520,11040,10900,12530,12120,9450,10650,13580,12520,10720,9540,9260,10380,9520,10980,9800,9020,10960
30/07/2024,10790,10680,10150,10810,8980,10160,10250,10250,10040,9240,9550,11500,9410,10440,10210,10950,10570,10550,10930,12540,12160,9450,10810,13360,12450,10720,9540,9250,10350,9490,10980,9890,9020,10830
31/07/2024,10760,10740,10170,10740,8910,10160,10250,10250,10040,9320,9510,11530,9420,10440,10160,11160,10520,10550,10960,12480,12320,9450,10730,13730,12450,10660,9540,9240,10450,9630,11210,9930,9020,10810
01/08/2024,10720,10380,10190,10740,8910,10160,10270,10250,10040,9260,9520,11530,9500,10440,10200,11160,10520,10550,10960,12600,12320,9400,10700,13360,12450,10660,9590,9220,10450,9700,10980,9900,9020,10790
02/08/2024,10720,10380,10130,10740,8910,10190,10090,10250,10080,9310,9480,11600,9530,10440,10070,11270,10520,10440,10930,12630,11930,9370,10770,13360,12450,10660,9540,9220,10360,9700,10910,9840,9020,10820
03/08/2024,10720,10380,10190,11020,8910,10390,10200,10250,10050,9270,9500,11500,9500,10560,10260,10950,10520,10340,10930,12440,12430,9370,10660,13360,12380,10640,9700,9260,10380,9520,10960,9830,9020,10880
04/08/2024,10700,10410,10200,10740,8700,10390,10200,10250,10080,9340,9470,11320,9640,10440,10430,11160,10520,10620,10980,12440,12680,9370,10560,13450,12450,10660,9540,9270,10380,9470,10910,9870,9020,10940
05/08/2024,10720,10380,10110,10740,8700,10160,10090,10250,10080,9310,9440,11530,9530,10610,10260,11160,10520,10550,10890,12480,12610,9600,10690,13360,12450,10660,9540,9200,10350,9800,10980,9840,9020,10730
06/08/2024,10750,10410,10190,10740,8700,10160,10090,10330,10080,9270,9530,11480,9530,10440,10260,10950,10520,10570,10880,12490,12320,9530,10770,13360,12490,10720,9540,9230,10350,9750,10980,9830,9020,11010
07/08/2024,10680,10460,10250,10740,8770,10320,10140,10370,10070,9260,9600,11460,9510,10440,10260,11160,10520,10550,10880,12440,12180,9530,10720,13360,12450,10640,9620,9220,10250,9700,10660,9810,9040,10930
08/08/2024,10720,10410,10210,10740,8770,10190,10150,10210,10080,9330,9510,11500,9600,10310,10460,11670,10520,10770,10890,12480,11990,9490,10990,13580,12450,10720,9540,9230,10350,9810,10740,9790,9020,10840
09/08/2024,10720,10310,10390,10740,8770,10320,10190,10250,10080,9200,9500,11530,9510,10270,10170,11160,10520,10550,10820,12440,12180,9490,10730,13360,12450,10660,9540,9220,10660,9870,10740,9910,9020,10830
10/08/2024,10720,10310,10200,10740,8700,10190,10220,10250,10060,9300,9530,11500,9530,10250,10170,11160,10520,10200,10930,12590,12340,9530,10750,13730,12450,10620,9540,9220,10170,10000,10830,9850,9020,11030
11/08/2024,10830,10310,10320,10740,8700,10190,10200,10250,10090,9340,9550,11530,9540,10250,10170,11160,10520,10160,10870,12440,12240,9490,10800,13360,12450,10540,9700,9210,10350,9650,10690,9790,8970,10800
12/08/2024,10680,10310,10240,10740,8910,10160,10200,10250,10110,9340,9520,11360,9530,10250,10220,10950,10520,10440,10880,12480,12230,9530,10710,13980,12520,10690,9540,9260,10330,9690,10740,9770,9020,10790
13/08/2024,10680,10310,10200,10910,8910,10320,10200,10250,10130,9360,9600,11580,9530,10250,10260,10950,10520,10440,10870,12630,12370,9530,10730,13360,12450,10720,9540,9260,10250,9730,10750,9900,9140,10860
14/08/2024,10650,10310,10240,10740,8850,10320,10260,10250,10120,9380,9550,11530,9510,10250,9910,10950,10520,10140,10890,12630,12230,9530,10700,13580,12520,10680,10170,9230,10150,9810,10750,9940,9020,10790
15/08/2024,10530,10310,10280,10740,8700,10160,10360,10250,10140,9460,9570,11590,9530,10250,10460,11160,10520,10250,10870,12440,12080,9490,10760,13210,12450,10750,9540,9280,10270,9700,10830,9760,9020,10810
16/08/2024,10630,10310,10120,10740,9330,10160,10290,10250,10130,9390,9580,11500,9560,10250,10250,11470,10520,10160,10880,12550,12110,9530,10630,12940,12450,10660,9540,9260,10190,9860,10770,9850,9020,10940
17/08/2024,10650,10310,9980,10740,8960,10390,10270,10250,10130,9410,9560,11530,9620,10250,10140,10950,10520,10160,10930,12380,12230,9530,10820,13280,12450,10610,9620,9230,10250,9790,10770,9800,9020,11160
18/08/2024,10630,10310,10370,10740,8830,10240,10340,10250,10190,9370,9480,11540,9460,10250,10230,11470,10520,10160,10940,12490,12550,9910,10710,12960,12450,10780,9540,9260,10240,9620,10610,9770,9020,11010
19/08/2024,10650,10310,10110,10740,8830,10160,10350,10250,10190,9370,9580,11450,9600,10220,10230,11470,10520,10640,10790,12750,12340,9530,10640,13280,12450,10780,9540,9230,10230,9700,10770,9980,9020,10870
20/08/2024,10700,10310,10030,10740,8830,10160,10300,10250,10210,9380,9410,11480,9530,10270,10230,11290,10520,10250,10880,12230,12340,9490,10870,13210,12420,10700,9540,9240,10220,9760,10770,9760,9020,11190
21/08/2024,10630,10640,10260,10740,8700,10160,10300,10250,10170,9240,9500,11480,9510,10250,10230,11470,10520,10250,10890,12530,12390,9530,10750,13160,12370,10720,9540,9260,10220,9700,10720,9830,9020,10800
22/08/2024,10550,10310,10200,10740,8700,10320,10310,10250,10160,9310,9470,11480,9380,10110,10160,11290,10520,9890,11010,12440,12580,9440,10600,12960,12370,10830,9540,9230,9940,9620,10790,9830,9020,11100
23/08/2024,10630,10340,10100,10920,8770,10190,10270,10250,10200,9270,9420,11530,9600,10250,10160,11290,10520,10250,10880,12660,12080,9530,10800,13210,12450,10840,9540,9380,10110,9710,10770,9890,9020,10960
24/08/2024,10660,10310,10200,10740,8900,10160,10270,10250,10190,9330,9500,11530,9450,10250,10190,11470,10520,10140,10930,12630,12500,9530,10580,13360,12450,10780,9540,9210,10220,9500,10770,9780,9020,10570
25/08/2024,10630,10390,10130,10810,8830,10190,10360,10270,10160,9400,9540,11480,9450,10250,10170,11290,10640,10340,10880,12480,12500,9530,10480,12940,12380,10780,9540,9230,10150,9630,10690,9850,9020,10730
26/08/2024,10680,10310,10210,10740,8770,10160,10360,10250,10150,9410,9550,11490,9340,10250,10190,11290,10470,10010,10940,12380,12230,9570,10650,12960,12450,10720,9540,9230,10240,9890,10810,9740,9020,10770
27/08/2024,10660,10390,10110,10740,8900,10160,10290,10250,10170,9440,9430,11450,9540,10250,10160,11470,10520,10010,10960,12630,12230,9490,10710,12960,12450,10720,9540,9230,10300,9720,10770,9780,8970,11000
28/08/2024,10680,10420,10170,10740,8980,10160,10240,10250,10170,9390,9520,11480,9560,10200,10190,11290,10520,10480,10940,12420,12330,9530,10650,13210,12380,10720,9540,9230,10170,9750,10750,9830,9020,11020
29/08/2024,10680,10310,10030,10740,8830,10160,10200,10250,10170,9410,9520,11480,9560,10250,10390,11290,10520,10010,10890,12350,12340,9530,10730,12960,12450,10840,9280,9290,10260,9870,10840,9740,9020,10670
30/08/2024,10680,10340,10220,10740,9050,10320,10200,10250,10220,9380,9500,11420,9510,10250,10110,11290,10520,10220,10880,12480,12340,9530,10700,13210,12450,10720,9130,9270,10240,9810,10770,9800,8970,10870
31/08/2024,10710,10310,10260,10740,9050,10190,10180,10170,10230,9370,9510,11420,9560,10250,10110,11290,10520,10010,10880,12380,12340,9490,10790,13690,12450,10720,9130,9210,10240,9810,10970,9770,9020,10670
01/09/2024,10720,10310,10130,10720,9050,10160,10140,10170,10170,9320,9500,11480,9620,10250,10110,11290,10520,10220,10820,12440,12340,9530,10780,13210,12450,10720,9150,9210,10240,9800,10840,9800,9020,10730
02/09/2024,10580,10210,10090,10740,8850,10320,10140,10170,10120,9390,9630,11400,9400,10230,10510,11470,10470,10110,11000,12620,12500,9450,10730,13920,12490,10770,9150,9200,10370,9540,10830,9920,9030,10810
03/09/2024,10720,10390,10200,10740,8920,10320,10180,10170,10200,9270,9500,11430,9520,10270,10110,11470,10520,10000,10830,12380,12340,9530,10700,12960,12450,10660,9130,9220,10540,9740,10840,9770,9020,10860
04/09/2024,10720,10390,10120,10700,8700,10000,10190,10170,10200,9220,9590,11140,9520,10270,10110,11470,10520,10000,10820,12440,12500,9490,10700,13210,12450,10640,9280,9210,10200,9760,10830,9840,9020,10780
05/09/2024,10610,10390,10110,10700,8980,10320,10030,10170,10250,9290,9590,11430,9600,10270,10110,11470,10520,10300,10760,12440,12340,9570,10670,13160,12450,10650,9180,9240,10240,9810,10830,9870,9020,10560
